Allele	BestAln	percScore
C_03:580	C_03:04	0.584
C_03:581	C_03:04	0.677
C_03:582	C_03:03	0.677
C_03:583	C_03:03	0.635
C_03:584	C_03:02	0.625
C_03:585	C_03:03	0.652
C_03:586	C_03:03	0.13
C_03:587	C_03:03	0.677
C_03:588	C_03:04	0.652
C_03:589	C_03:02	0.652
C_03:590	C_03:21	0.6
C_03:591	C_03:04	0.625
C_03:592	C_03:03	0.677
C_03:593	C_03:04	0.677
C_03:594	C_03:03	0.677
C_03:595	C_03:03	0.677
C_03:596	C_03:02	0.564
C_03:597	C_03:03	0.677
C_03:598	C_03:03	0.584
C_03:599	C_03:04	0.677
C_03:600	C_03:04	0.635
C_03:601	C_03:03	0.584
C_03:602	C_03:04	0.677
C_03:603	C_03:04	0.677
C_03:604	C_03:04	0.625
C_03:605	C_03:04	0.677
C_03:606	C_03:03	0.677
C_03:607	C_03:540	0.422
C_03:608	C_03:13	0.644
C_03:609	C_03:119	0.376
C_03:610	C_03:02	0.625
C_03:611	C_03:03	0.625
C_03:612	C_03:80	0.422
C_03:613	C_03:02	0.652
C_03:614	C_03:02	0.652
C_03:615	C_03:02	0.652
C_03:616	C_03:03	0.677
C_03:617	C_03:03	0.564
C_03:618	C_01:07	0.002
C_03:619	C_03:458	0.024
C_03:620	C_03:04	0.635
C_03:621	C_03:04	0.677
C_03:622	C_03:03	0.677
C_03:623	C_03:02	0.652
C_03:624	C_03:03	0.677
C_03:625	C_03:05	0.044
C_03:626	C_03:02	0.615
C_03:627	C_03:04	0.564
C_03:628	C_02:168	0.004
C_03:629	C_03:04	0.615
C_03:630	C_03:04	0.564
C_03:631	C_03:04	0.635
C_03:632	C_03:03	0.677
C_03:633	C_03:04	0.677
C_03:634	C_03:03	0.625
C_03:635	C_03:03	0.041
C_03:636	C_03:03	0.677
C_04:09	C_04:01	0.7
C_04:12	C_04:15	0.507
C_04:16	C_04:351	0.644
C_04:17	C_04:15	0.652
C_04:18	C_04:15	0.584
C_04:20	C_04:15	0.541
C_04:23	C_04:15	0.584
C_04:25	C_04:15	0.615
C_04:26	C_04:15	0.524
C_04:28	C_04:01	0.7
C_04:31	C_04:15	0.584
C_04:34	C_04:13	0.298
C_04:35	C_04:15	0.507
C_04:37	C_04:263	0.524
C_04:38	C_04:01	0.667
C_04:39	C_04:15	0.6
C_04:43	C_04:15	0.584
C_04:44	C_04:15	0.488
C_04:45	C_04:15	0.584
C_04:46	C_04:15	0.644
C_04:47	C_04:15	0.541
C_04:48	C_04:15	0.564
C_04:50	C_04:15	0.6
C_04:51	C_04:15	0.541
C_04:52	C_04:15	0.507
C_04:53	C_04:15	0.584
C_04:55	C_04:11	0.402
C_04:57	C_04:15	0.564
C_04:58	C_04:13	0.272
C_04:59	C_04:428	0.687
C_04:60	C_04:15	0.584
C_04:61	C_04:113	0.66
C_04:62	C_04:15	0.615
C_04:64	C_04:15	0.507
C_04:66	C_04:15	0.488
C_04:67	C_04:15	0.541
C_04:68	C_04:14	0.467
C_04:69	C_04:15	0.507
C_04:72	C_04:15	0.564
C_04:73	C_04:15	0.564
C_04:74	C_04:15	0.6
C_04:75	C_04:15	0.6
C_04:76	C_04:15	0.488
C_04:77	C_04:32	0.615
C_04:78	C_04:15	0.488
C_04:79	C_04:15	0.644
C_04:80	C_04:03	0.488
C_04:81	C_04:15	0.507
C_04:82	C_04:01	0.7
C_04:83	C_04:15	0.507
C_04:84	C_04:15	0.644
C_04:85	C_04:15	0.564
C_04:86	C_04:15	0.541
C_04:88	C_04:15	0.036
C_04:89	C_04:07	0.524
C_04:90	C_04:145	0.667
C_04:91	C_04:15	0.541
C_04:92	C_04:15	0.6
C_04:93	C_04:54	0.043
C_04:94	C_04:15	0.488
C_04:95	C_04:15	0.07
C_04:96	C_04:15	0.488
C_04:97	C_04:15	0.488
C_04:98	C_04:15	0.564
C_04:99	C_04:15	0.584
C_04:100	C_04:370	0.488
C_04:102	C_04:15	0.584
C_04:104	C_04:15	0.488
C_04:105	C_04:15	0.02
C_04:106	C_04:15	0.644
C_04:107	C_02:197	0.422
C_04:110	C_04:370	0.564
C_04:111	C_04:15	0.541
C_04:112	C_04:01	0.667
C_04:114	C_04:15	0.584
C_04:115	C_04:15	0.011
C_04:116	C_04:15	0.584
C_04:117	C_04:15	0.467
C_04:118	C_04:15	0.541
C_04:119	C_04:15	0.584
C_04:120	C_04:15	0.644
C_04:121	C_04:15	0.507
C_04:122	C_04:13	0.445
C_04:123	C_04:223	0.05
C_04:124	C_04:15	0.6
C_04:125	C_04:15	0.524
C_04:126	C_04:15	0.564
C_04:127	C_04:15	0.584
C_04:129	C_04:15	0.584
C_04:130	C_04:15	0.488
C_04:132	C_04:15	0.507
C_04:133	C_04:15	0.6
C_04:134	C_04:15	0.584
C_04:135	C_04:15	0.615
C_04:136	C_04:15	0.488
C_04:137	C_04:15	0.488
C_04:138	C_04:15	0.564
C_04:140	C_04:304	0.564
C_04:141	C_04:15	0.541
C_04:142	C_04:15	0.6
C_04:143	C_04:15	0.488
C_04:144	C_04:01	0.7
C_04:146	C_04:15	0.644
C_04:147	C_04:03	0.402
C_04:148	C_04:15	0.584
C_04:149	C_04:15	0.584
C_04:150	C_04:15	0.584
C_04:151	C_04:15	0.507
C_04:152	C_04:15	0.584
C_04:154	C_04:15	0.6
C_04:156	C_04:15	0.507
C_04:157	C_04:15	0.507
C_04:158	C_04:15	0.402
C_04:159	C_04:01	0.635
C_04:162	C_04:15	0.644
C_04:163	C_04:223	0.6
C_04:164	C_04:01	0.66
C_04:165	C_04:01	0.7
C_04:167	C_04:15	0.507
C_04:168	C_04:15	0.402
C_04:169	C_04:414	0.488
C_04:170	C_04:15	0.035
C_04:171	C_04:03	0.445
C_04:172	C_04:11	0.488
C_04:173	C_04:15	0.026
C_04:174	C_04:15	0.584
C_04:175	C_04:15	0.524
C_04:176	C_04:01	0.644
C_04:178	C_04:422	0.467
C_04:179	C_04:15	0.524
C_04:181	C_04:15	0.488
C_04:182	C_04:15	0.524
C_04:183	C_04:15	0.584
C_04:184	C_04:15	0.524
C_04:185	C_04:15	0.6
C_04:190	C_04:03	0.402
C_04:191	C_04:01	0.022
C_04:192	C_04:15	0.541
C_04:193	C_04:15	0.488
C_04:194	C_04:15	0.507
C_04:195	C_04:15	0.644
C_04:196	C_04:15	0.6
C_04:197	C_04:15	0.584
C_04:202	C_04:15	0.507
C_04:203	C_04:15	0.065
C_04:204	C_04:15	0.541
C_04:205	C_04:15	0.015
C_04:207	C_04:15	0.615
C_04:208	C_04:15	0.564
C_04:209	C_04:15	0.488
C_04:210	C_04:237	0.507
C_04:211	C_04:15	0.376
C_04:212	C_04:13	0.186
C_04:213	C_04:304	0.507
C_04:214	C_04:10	0.488
C_04:215	C_04:15	0.026
C_04:216	C_04:15	0.507
C_04:217	C_04:56	0.02
C_04:220	C_04:42	0.445
C_04:221	C_04:15	0.541
C_04:222	C_04:15	0.507
C_04:224	C_04:15	0.652
C_04:225	C_04:01	0.025
C_04:226	C_04:397	0.715
C_04:227	C_04:15	0.524
C_04:228	C_04:15	0.644
C_04:229	C_04:15	0.564
C_04:230	C_04:263	0.625
C_04:231	C_04:33	0.488
C_04:232	C_04:15	0.584
C_04:233	C_04:15	0.004
C_04:234	C_04:01	0.057
C_04:235	C_04:15	0.6
C_04:236	C_04:87	0.022
C_04:238	C_04:15	0.584
C_04:240	C_04:15	0.584
C_04:241	C_04:223	0.644
C_04:242	C_04:15	0.644
C_04:247	C_04:15	0.376
C_04:248	C_04:15	0.6
C_04:249	C_04:15	0.584
C_04:250	C_04:15	0.541
C_04:251	C_04:15	0.584
C_04:252	C_04:15	0.376
C_04:253	C_04:15	0.068
C_04:254	C_04:15	0.467
C_04:255	C_04:87	0.017
C_04:257	C_04:15	0.488
C_04:258	C_04:15	0.564
C_04:259	C_04:15	0.584
C_04:260	C_04:15	0.541
C_04:264	C_04:15	0.488
C_04:265	C_04:13	0.318
C_04:266	C_04:15	0.541
C_04:269	C_04:15	0.564
C_04:270	C_04:15	0.541
C_04:271	C_04:15	0.507
C_04:272	C_04:15	0.584
C_04:273	C_04:15	0.584
C_04:276	C_04:15	0.541
C_04:277	C_04:15	0.644
C_04:278	C_04:15	0.584
C_04:279	C_04:15	0.032
C_04:281	C_04:15	0.507
C_04:282	C_04:15	0.584
C_04:283	C_04:15	0.488
C_04:284	C_04:15	0.564
C_04:287	C_04:01	0.7
C_04:288	C_04:01	0.635
C_04:294	C_04:06	0.445
C_04:299	C_04:03	0.644
C_04:300	C_04:01	0.027
C_04:305	C_04:413	0.073
C_04:309	C_04:01	0.036
C_04:311	C_04:01	0.677
C_04:319	C_04:15	0.507
C_04:324	C_04:15	0.615
C_04:325	C_04:15	0.488
C_04:335	C_04:03	0.445
C_04:348	C_04:01	0.7
C_04:349	C_04:345	0.074
C_04:350	C_04:416	0.027
C_04:359	C_04:01	0.635
C_04:361	C_04:15	0.584
C_04:362	C_03:557	0.005
C_04:363	C_04:03	0.422
C_04:364	C_04:15	0.029
C_04:365	C_04:54	0.046
C_04:369	C_04:201	0.084
C_04:371	C_04:15	0.004
C_04:374	C_04:313	0.048
C_04:375	C_04:01	0.7
C_04:377	C_04:56	0.011
C_04:379	C_04:15	0.488
C_04:382	C_04:15	0.422
C_04:383	C_04:03	0.445
C_04:385	C_04:313	0.052
C_04:387	C_04:01	0.635
C_04:396	C_04:15	0.023
C_04:407	C_04:15	0.644
C_04:410	C_04:01	0.028
C_04:411	C_04:01	0.7
C_04:412	C_04:15	0.524
C_04:417	C_04:56	0.015
C_04:427	C_04:355	0.703
C_04:434	C_04:15	0.644
C_04:436	C_04:71	0.022
C_04:440	C_04:01	0.7
C_04:443	C_04:01	0.625
C_04:444	C_04:01	0.7
C_04:445	C_04:15	0.584
C_04:446	C_04:01	0.667
C_04:447	C_04:32	0.644
C_04:448	C_04:01	0.677
C_04:449	C_04:01	0.66
C_04:450	C_04:01	0.7
C_04:451	C_04:01	0.7
C_04:452	C_04:01	0.7
C_04:453	C_04:01	0.7
C_04:454	C_04:01	0.7
C_04:455	C_04:01	0.667
C_04:456	C_04:01	0.7
C_04:457	C_04:01	0.625
C_04:458	C_04:01	0.667
C_04:459	C_04:166	0.677
C_04:460	C_04:01	0.7
C_04:461	C_04:01	0.644
C_04:462	C_04:01	0.541
C_04:463	C_04:01	0.66
C_04:464	C_04:01	0.684
C_04:465	C_04:24	0.644
C_04:466	C_04:01	0.652
C_04:467	C_04:01	0.635
C_04:468	C_04:01	0.7
C_04:469	C_04:01	0.7
C_04:470	C_04:01	0.7
C_04:471	C_04:01	0.7
C_04:472	C_04:01	0.7
C_04:473	C_04:03	0.564
C_04:474	C_04:01	0.7
C_04:475	C_04:01	0.7
C_04:476	C_04:01	0.7
C_04:477	C_04:360	0.781
C_04:478	C_04:01	0.677
C_04:479	C_04:15	0.584
C_04:480	C_04:01	0.635
C_04:481	C_04:07	0.667
C_04:482	C_04:01	0.7
C_04:483	C_04:01	0.667
C_04:484	C_04:01	0.667
C_04:485	C_04:01	0.625
C_04:486	C_04:87	0.012
C_04:487	C_04:63	0.644
C_04:488	C_04:01	0.7
C_04:489	C_04:03	0.66
C_04:490	C_04:01	0.66
C_04:491	C_04:01	0.7
C_04:492	C_04:01	0.652
C_04:493	C_04:01	0.7
C_04:494	C_04:01	0.7
C_04:495	C_04:01	0.7
C_04:496	C_04:360	0.66
C_04:497	C_04:01	0.7
C_04:498	C_04:01	0.062
C_04:499	C_04:01	0.66
C_04:500	C_04:01	0.684
C_04:501	C_04:01	0.541
C_04:502	C_04:01	0.7
C_05:06	C_05:234	0.376
C_05:07	C_05:142	0.045
C_05:11	C_05:08	0.356
C_05:12	C_05:18	0.488
C_05:15	C_05:18	0.337
C_05:16	C_08:12	0.402
C_05:17	C_05:163	0.272
C_05:19	C_05:01	0.625
C_05:20	C_05:18	0.445
C_05:21	C_05:18	0.445
C_05:23	C_05:18	0.272
C_05:24	C_05:18	0.445
C_05:28	C_05:18	0.376
C_05:30	C_05:18	0.488
C_05:31	C_05:10	0.467
C_05:32	C_05:01	0.677
C_05:33	C_05:18	0.337
C_05:34	C_05:18	0.445
C_05:38	C_05:18	0.445
C_05:39	C_05:18	0.402
C_05:40	C_05:18	0.356
C_05:41	C_05:139	0.376
C_05:43	C_05:156	0.356
C_05:45	C_05:18	0.422
C_05:47	C_05:18	0.488
C_05:48	C_04:103	0.006
C_05:49	C_05:18	0.445
C_05:50	C_05:18	0.541
C_05:51	C_05:01	0.082
C_05:52	C_05:08	0.721
C_05:54	C_05:18	0.376
C_05:56	C_05:18	0.445
C_05:57	C_05:18	0.488
C_05:59	C_05:252	0.467
C_05:60	C_05:18	0.541
C_05:61	C_05:18	0.445
C_05:62	C_05:163	0.226
C_05:63	C_05:18	0.337
C_05:64	C_05:18	0.467
C_05:65	C_05:18	0.337
C_05:66	C_05:18	0.376
C_05:67	C_05:01	0.677
C_05:68	C_05:163	0.272
C_05:69	C_05:18	0.445
C_05:70	C_05:08	0.249
C_05:71	C_05:18	0.467
C_05:72	C_05:18	0.445
C_05:73	C_05:18	0.445
C_05:74	C_05:18	0.445
C_05:75	C_05:18	0.356
C_05:76	C_05:18	0.402
C_05:77	C_05:18	0.356
C_05:79	C_05:44	0.337
C_05:80	C_05:18	0.445
C_05:81	C_05:18	0.356
C_05:82	C_05:18	0.402
C_05:83	C_05:18	0.445
C_05:84	C_05:18	0.445
C_05:85	C_05:241	0.564
C_05:86	C_05:201	0.507
C_05:87	C_05:18	0.445
C_05:89	C_05:08	0.524
C_05:90	C_05:18	0.402
C_05:91	C_05:18	0.037
C_05:92	C_01:168	0.008
C_05:94	C_05:18	0.402
C_05:95	C_05:18	0.376
C_05:96	C_05:18	0.445
C_05:97	C_05:18	0.541
C_05:99	C_05:188	0.051
C_05:100	C_05:18	0.337
C_05:101	C_05:18	0.376
C_05:102	C_05:18	0.226
C_05:103	C_05:04	0.376
C_05:105	C_05:18	0.422
C_05:106	C_05:08	0.507
C_05:107	C_05:241	0.488
C_05:108	C_05:18	0.541
C_05:112	C_05:18	0.445
C_05:113	C_12:301	0.009
C_05:114	C_05:18	0.445
C_05:115	C_08:10	0.356
C_05:116	C_05:18	0.422
C_05:120	C_05:18	0.445
C_05:121	C_05:18	0.422
C_05:122	C_05:18	0.318
C_05:123	C_05:18	0.337
C_05:124	C_05:01	0.684
C_05:125	C_05:18	0.422
C_05:126	C_05:18	0.318
C_05:127	C_05:18	0.445
C_05:128	C_05:119	0.064
C_05:129	C_05:18	0.337
C_05:130	C_05:18	0.467
C_05:131	C_05:18	0.402
C_05:132	C_05:215	0.356
C_05:136	C_05:18	0.467
C_05:138	C_05:18	0.337
C_05:145	C_05:01	0.692
C_05:147	C_05:22	0.402
C_05:148	C_05:10	0.318
C_05:149	C_05:18	0.467
C_05:150	C_05:167	0.272
C_05:151	C_05:134	0.123
C_05:152	C_05:104	0.445
C_05:153	C_01:07	0.002
C_05:154	C_05:01	0.066
C_05:155	C_05:18	0.488
C_05:157	C_05:18	0.445
C_05:158	C_05:01	0.692
C_05:161	C_05:01	0.692
C_05:165	C_05:18	0.445
C_05:169	C_02:87	0.02
C_05:175	C_05:01	0.041
C_05:180	C_05:01	0.053
C_05:191	C_05:18	0.337
C_05:202	C_05:18	0.081
C_05:208	C_05:237	0.066
C_05:213	C_05:134	0.064
C_05:216	C_05:01	0.66
C_05:239	C_05:01	0.692
C_05:244	C_05:01	0.065
C_05:251	C_05:206	0.079
C_05:253	C_02:87	0.03
C_05:256	C_05:139	0.652
C_05:257	C_05:201	0.082
C_05:258	C_05:01	0.66
C_05:259	C_05:01	0.059
C_05:260	C_05:01	0.692
C_05:261	C_05:01	0.692
C_05:262	C_05:01	0.524
C_05:263	C_05:167	0.026
C_05:264	C_05:01	0.692
C_05:265	C_05:01	0.625
C_05:266	C_05:01	0.692
C_05:267	C_05:01	0.692
C_05:268	C_05:01	0.667
C_05:269	C_05:01	0.635
C_05:270	C_05:01	0.051
C_05:271	C_05:01	0.062
C_05:272	C_05:22	0.625
C_05:273	C_05:01	0.692
C_05:274	C_05:01	0.667
C_05:275	C_05:01	0.692
C_05:276	C_05:118	0.652
C_05:277	C_05:01	0.692
C_05:278	C_05:01	0.692
C_05:279	C_05:01	0.692
C_05:280	C_05:01	0.66
C_05:281	C_05:29	0.652
C_06:03	C_06:76	0.625
C_06:05	C_06:06	0.402
C_06:09	C_06:103	0.692
C_06:10	C_06:106	0.635
C_06:11	C_06:248	0.715
C_06:12	C_06:02	0.715
C_06:15	C_06:106	0.584
C_06:16	C_06:02	0.065
C_06:17	C_06:02	0.764
C_06:18	C_06:106	0.644
C_06:19	C_06:106	0.644
C_06:20	C_06:106	0.625
C_06:21	C_06:106	0.652
C_06:22	C_06:106	0.66
C_06:25	C_06:106	0.6
C_06:26	C_06:106	0.6
C_06:28	C_06:106	0.652
C_06:29	C_06:106	0.66
C_06:31	C_06:106	0.625
C_06:32	C_06:106	0.584
C_06:33	C_06:106	0.625
C_06:34	C_06:106	0.615
C_06:35	C_06:136	0.507
C_06:36	C_06:106	0.644
C_06:37	C_06:106	0.644
C_06:40	C_06:106	0.644
C_06:41	C_06:106	0.652
C_06:42	C_06:106	0.488
C_06:43	C_06:106	0.6
C_06:44	C_06:138	0.6
C_06:45	C_06:106	0.584
C_06:46	C_06:02	0.764
C_06:47	C_06:106	0.6
C_06:48	C_06:106	0.652
C_06:49	C_06:02	0.044
C_06:50	C_06:106	0.635
C_06:51	C_06:106	0.507
C_06:52	C_06:106	0.615
C_06:53	C_06:106	0.6
C_06:54	C_06:106	0.635
C_06:55	C_06:106	0.684
C_06:56	C_06:106	0.625
C_06:57	C_06:106	0.615
C_06:60	C_06:106	0.615
C_06:61	C_06:106	0.615
C_06:62	C_06:106	0.635
C_06:63	C_06:106	0.625
C_06:64	C_06:106	0.615
C_06:65	C_06:106	0.644
C_06:66	C_06:106	0.584
C_06:67	C_06:106	0.644
C_06:68	C_06:106	0.564
C_06:69	C_06:106	0.625
C_06:70	C_06:106	0.635
C_06:71	C_06:106	0.615
C_06:72	C_06:14	0.445
C_06:73	C_06:106	0.684
C_06:74	C_06:106	0.524
C_06:75	C_06:106	0.584
C_06:77	C_06:106	0.615
C_06:78	C_06:106	0.615
C_06:79	C_06:102	0.069
C_06:80	C_06:106	0.684
C_06:81	C_06:106	0.644
C_06:82	C_06:106	0.644
C_06:83	C_06:02	0.764
C_06:84	C_06:106	0.66
C_06:85	C_06:106	0.564
C_06:86	C_06:106	0.644
C_06:88	C_06:106	0.6
C_06:89	C_06:106	0.644
C_06:91	C_06:106	0.625
C_06:92	C_06:106	0.635
C_06:93	C_06:106	0.6
C_06:94	C_06:106	0.644
C_06:95	C_06:106	0.652
C_06:96	C_06:106	0.625
C_06:97	C_06:106	0.6
C_06:98	C_06:106	0.6
C_06:99	C_06:02	0.684
C_06:100	C_06:106	0.684
C_06:101	C_06:127	0.524
C_06:104	C_06:02	0.721
C_06:105	C_06:106	0.615
C_06:107	C_06:103	0.731
C_06:108	C_06:106	0.635
C_06:109	C_06:106	0.684
C_06:110	C_06:228	0.687
C_06:111	C_06:106	0.684
C_06:112	C_06:106	0.644
C_06:113	C_06:106	0.667
C_06:114	C_06:106	0.615
C_06:115	C_06:106	0.644
C_06:116	C_06:106	0.684
C_06:117	C_06:106	0.615
C_06:118	C_06:153	0.167
C_06:119	C_06:106	0.6
C_06:121	C_06:02	0.703
C_06:122	C_06:02	0.708
C_06:123	C_06:02	0.721
C_06:125	C_06:106	0.66
C_06:126	C_06:106	0.644
C_06:128	C_06:102	0.014
C_06:129	C_06:02	0.764
C_06:130	C_06:106	0.644
C_06:131	C_06:106	0.652
C_06:133	C_06:106	0.625
C_06:134	C_06:102	0.024
C_06:135	C_06:106	0.652
C_06:137	C_06:106	0.644
C_06:140	C_06:106	0.625
C_06:141	C_06:106	0.615
C_06:143	C_06:14	0.422
C_06:144	C_18:03	0.422
C_06:145	C_06:106	0.644
C_06:150	C_06:106	0.652
C_06:151	C_06:106	0.635
C_06:152	C_06:102	0.057
C_06:157	C_06:106	0.644
C_06:158	C_06:106	0.584
C_06:159	C_06:106	0.584
C_06:161	C_06:106	0.644
C_06:162	C_06:106	0.584
C_06:163	C_06:106	0.584
C_06:164	C_06:106	0.652
C_06:165	C_06:106	0.488
C_06:166	C_06:106	0.652
C_06:167	C_06:106	0.6
C_06:168	C_06:106	0.615
C_06:169	C_06:106	0.6
C_06:170	C_06:106	0.66
C_06:171	C_06:02	0.036
C_06:172	C_06:106	0.584
C_06:173	C_06:106	0.584
C_06:174	C_06:106	0.584
C_06:175	C_06:102	0.065
C_06:176	C_06:106	0.684
C_06:177	C_06:106	0.635
C_06:178	C_06:106	0.644
C_06:179	C_06:23	0.6
C_06:180	C_06:106	0.6
C_06:181	C_06:106	0.584
C_06:190	C_06:106	0.684
C_06:191	C_06:106	0.644
C_06:192	C_06:106	0.644
C_06:195	C_06:106	0.6
C_06:196	C_06:106	0.584
C_06:197	C_06:04	0.422
C_06:199	C_06:102	0.652
C_06:200	C_06:106	0.541
C_06:202	C_06:106	0.644
C_06:203	C_06:106	0.615
C_06:204	C_01:14	0.186
C_06:205	C_06:02	0.687
C_06:206	C_06:106	0.652
C_06:207	C_06:106	0.644
C_06:208	C_06:102	0.077
C_06:209	C_06:106	0.635
C_06:210	C_06:30	0.584
C_06:211	C_06:02	0.764
C_06:215	C_06:02	0.088
C_06:220	C_06:02	0.087
C_06:229	C_06:286	0.708
C_06:237	C_06:106	0.6
C_06:251	C_06:106	0.644
C_06:257	C_06:06	0.076
C_06:259	C_06:102	0.014
C_06:261	C_06:02	0.764
C_06:262	C_06:02	0.764
C_06:263	C_06:242	0.072
C_06:267	C_06:319	0.081
C_06:281	C_07:528	0.03
C_06:285	C_06:02	0.764
C_06:287	C_06:02	0.764
C_06:297	C_06:02	0.764
C_06:301	C_06:02	0.059
C_06:306	C_06:106	0.652
C_06:309	C_06:02	0.014
C_06:311	C_06:106	0.6
C_06:316	C_06:02	0.764
C_06:323	C_06:02	0.073
C_06:325	C_06:02	0.708
C_06:326	C_06:02	0.684
C_06:327	C_06:02	0.764
C_06:328	C_06:02	0.764
C_06:329	C_06:02	0.764
C_06:330	C_06:87	0.731
C_06:331	C_06:02	0.715
C_06:332	C_06:02	0.764
C_06:333	C_06:02	0.764
C_06:334	C_06:142	0.7
C_06:335	C_06:02	0.708
C_06:336	C_06:02	0.764
C_06:337	C_06:02	0.764
C_06:338	C_06:02	0.764
C_06:339	C_06:02	0.708
C_06:340	C_06:02	0.687
C_06:341	C_06:02	0.7
C_06:342	C_06:02	0.764
C_06:343	C_06:320	0.708
C_06:344	C_06:02	0.692
C_06:345	C_06:02	0.7
C_06:346	C_06:02	0.764
C_06:347	C_06:186	0.052
C_06:348	C_06:02	0.75
C_06:349	C_06:02	0.764
C_06:350	C_06:186	0.054
C_06:351	C_06:87	0.692
C_06:352	C_06:02	0.708
C_06:353	C_06:02	0.02
C_06:354	C_06:02	0.715
C_06:355	C_06:02	0.764
C_06:356	C_06:02	0.764
C_06:357	C_01:02	0.001
C_06:358	C_06:127	0.692
C_06:359	C_06:02	0.764
C_06:360	C_06:02	0.764
C_06:361	C_06:02	0.7
C_06:362	C_06:02	0.764
C_06:363	C_06:02	0.721
C_07:03	C_07:17	0.13
C_07:05	C_07:681	0.488
C_07:08	C_07:27	0.206
C_07:09	C_07:559	0.186
C_07:12	C_07:892	0.445
C_07:14	C_07:27	0.298
C_07:23	C_07:575	0.226
C_07:31	C_07:514	0.298
C_07:32	C_07:363	0.08
C_07:33	C_06:282	0.009
C_07:39	C_07:575	0.226
C_07:41	C_18:01	0.402
C_07:43	C_07:10	0.445
C_07:44	C_07:441	0.249
C_07:45	C_07:04	0.402
C_07:47	C_07:575	0.226
C_07:48	C_07:575	0.226
C_07:50	C_07:02	0.564
C_07:52	C_07:01	0.615
C_07:53	C_07:441	0.249
C_07:54	C_07:575	0.167
C_07:55	C_07:01	0.049
C_07:58	C_07:441	0.226
C_07:59	C_07:01	0.422
C_07:61	C_06:02	0.03
C_07:62	C_07:575	0.206
C_07:64	C_07:402	0.564
C_07:65	C_07:441	0.206
C_07:69	C_07:441	0.298
C_07:74	C_07:575	0.337
C_07:76	C_07:49	0.155
C_07:77	C_07:441	0.186
C_07:79	C_07:56	0.226
C_07:82	C_07:441	0.186
C_07:83	C_07:441	0.226
C_07:84	C_07:575	0.167
C_07:85	C_07:441	0.337
C_07:86	C_07:441	0.226
C_07:87	C_07:575	0.226
C_07:88	C_07:575	0.155
C_07:90	C_07:575	0.272
C_07:91	C_07:441	0.298
C_07:92	C_07:26	0.249
C_07:94	C_07:441	0.272
C_07:96	C_07:20	0.298
C_07:97	C_07:575	0.206
C_07:98	C_07:140	0.062
C_07:99	C_07:575	0.337
C_07:101	C_07:04	0.298
C_07:102	C_07:575	0.249
C_07:103	C_07:109	0.298
C_07:104	C_07:140	0.052
C_07:105	C_07:575	0.167
C_07:107	C_07:575	0.272
C_07:108	C_07:441	0.318
C_07:110	C_07:441	0.226
C_07:111	C_07:441	0.337
C_07:113	C_07:441	0.138
C_07:114	C_07:575	0.155
C_07:115	C_07:441	0.298
C_07:116	C_07:441	0.402
C_07:117	C_07:575	0.337
C_07:120	C_07:441	0.249
C_07:121	C_07:575	0.13
C_07:122	C_07:441	0.298
C_07:124	C_07:441	0.249
C_07:126	C_07:575	0.186
C_07:128	C_07:441	0.249
C_07:129	C_07:441	0.318
C_07:130	C_07:575	0.226
C_07:131	C_07:441	0.318
C_07:132	C_07:441	0.167
C_07:134	C_07:441	0.337
C_07:135	C_07:575	0.167
C_07:136	C_07:575	0.226
C_07:137	C_07:575	0.226
C_07:138	C_07:575	0.206
C_07:139	C_07:04	0.249
C_07:142	C_07:04	0.206
C_07:143	C_07:575	0.272
C_07:144	C_07:575	0.147
C_07:145	C_07:575	0.206
C_07:146	C_07:125	0.272
C_07:147	C_07:575	0.206
C_07:148	C_07:441	0.298
C_07:150	C_07:441	0.082
C_07:151	C_07:140	0.272
C_07:152	C_06:102	0.031
C_07:154	C_07:02	0.488
C_07:156	C_07:441	0.226
C_07:157	C_07:575	0.249
C_07:158	C_07:575	0.226
C_07:159	C_07:575	0.337
C_07:160	C_07:575	0.337
C_07:161	C_07:575	0.226
C_07:162	C_07:441	0.249
C_07:163	C_07:441	0.298
C_07:164	C_07:109	0.035
C_07:167	C_07:575	0.337
C_07:168	C_07:575	0.186
C_07:171	C_07:17	0.206
C_07:174	C_07:575	0.206
C_07:175	C_07:575	0.155
C_07:176	C_07:441	0.249
C_07:177	C_01:160	0.105
C_07:178	C_07:575	0.155
C_07:179	C_07:441	0.298
C_07:180	C_07:441	0.298
C_07:181	C_07:04	0.226
C_07:182	C_07:441	0.318
C_07:183	C_07:575	0.206
C_07:184	C_07:552	0.105
C_07:185	C_07:02	0.445
C_07:186	C_07:543	0.186
C_07:187	C_07:575	0.298
C_07:188	C_07:441	0.298
C_07:189	C_07:441	0.186
C_07:190	C_07:441	0.298
C_07:191	C_07:140	0.057
C_07:192	C_07:575	0.298
C_07:193	C_07:575	0.147
C_07:194	C_07:575	0.186
C_07:196	C_07:441	0.206
C_07:197	C_07:441	0.249
C_07:198	C_06:102	0.01
C_07:199	C_07:04	0.272
C_07:200	C_07:441	0.206
C_07:201	C_07:441	0.186
C_07:202	C_07:575	0.226
C_07:203	C_07:78	0.272
C_07:204	C_07:441	0.272
C_07:206	C_07:650	0.488
C_07:207	C_07:441	0.272
C_07:208	C_07:02	0.445
C_07:209	C_07:575	0.206
C_07:210	C_07:40	0.206
C_07:211	C_07:575	0.249
C_07:213	C_07:575	0.226
C_07:214	C_07:441	0.337
